category,fold,slice,alternative,channel_type,n,positives,baseline_ap,alternative_ap,blend_ap,blend_delta,status
Одежда,fold_01,model_both_missing,knrm_name_v2,independent,46,9,0.6263468013468014,0.4284724647300713,0.6583573833573835,0.032010582010582045,checked
Одежда,fold_01,model_both_missing,ce_priodistill,diagnostic_non_independent,46,9,0.6263468013468014,0.5605721610881569,0.618980093980094,-0.0073667073667074146,checked
Одежда,fold_01,model_both_missing,ce_fashion_specialist,diagnostic_non_independent,46,9,0.6263468013468014,0.5527278821396469,0.6263468013468014,0.0,checked
Одежда,fold_01,model_conflict,zs_llm_blend,independent,1058,158,0.6811485597980854,0.4476621859838738,0.6587890455517421,-0.022359514246343304,checked
Одежда,fold_01,model_conflict,knrm_name_v2,independent,1058,158,0.6811485597980854,0.3097959510023582,0.6991693691701134,0.01802080937202799,checked
Одежда,fold_01,model_conflict,ce_priodistill,diagnostic_non_independent,1058,158,0.6811485597980854,0.6932022091180478,0.68653468039394,0.005386120595854638,checked
Одежда,fold_01,model_conflict,ce_fashion_specialist,diagnostic_non_independent,1058,158,0.6811485597980854,0.6999657031386176,0.6876816212748106,0.006533061476725166,checked
Одежда,fold_01,model_one_missing,zs_llm_blend,independent,4736,510,0.576475573177873,0.36954818978665893,0.5670097748499191,-0.009465798327953912,checked
Одежда,fold_01,model_one_missing,knrm_name_v2,independent,4736,510,0.576475573177873,0.19666065992049572,0.5710592619893124,-0.005416311188560563,checked
Одежда,fold_01,model_one_missing,ce_priodistill,diagnostic_non_independent,4736,510,0.576475573177873,0.561438685091397,0.5792321704583872,0.002756597280514139,checked
Одежда,fold_01,model_one_missing,ce_fashion_specialist,diagnostic_non_independent,4736,510,0.576475573177873,0.5594070952406038,0.5787850142677408,0.0023094410898677475,checked
Одежда,fold_01,article_both_missing,zs_llm_blend,independent,5236,604,0.5852877919519341,0.37087581168932204,0.5739785886834927,-0.011309203268441426,checked
Одежда,fold_01,article_both_missing,knrm_name_v2,independent,5236,604,0.5852877919519341,0.20648527952030893,0.5842820214173391,-0.0010057705345950518,checked
Одежда,fold_01,article_both_missing,ce_priodistill,diagnostic_non_independent,5236,604,0.5852877919519341,0.5718214246641573,0.587561980569942,0.0022741886180078774,checked
Одежда,fold_01,article_both_missing,ce_fashion_specialist,diagnostic_non_independent,5236,604,0.5852877919519341,0.5729586100942782,0.5879691826601543,0.002681390708220155,checked
Одежда,fold_01,article_one_missing,zs_llm_blend,independent,710,87,0.7148843549130278,0.443936283106166,0.685654258931753,-0.029230095981274795,checked
Одежда,fold_01,article_one_missing,knrm_name_v2,independent,710,87,0.7148843549130278,0.3666578174630186,0.7248523025564333,0.009967947643405473,checked
Одежда,fold_01,article_one_missing,ce_priodistill,diagnostic_non_independent,710,87,0.7148843549130278,0.7394174442316067,0.7264010918097823,0.011516736896754476,checked
Одежда,fold_01,article_one_missing,ce_fashion_specialist,diagnostic_non_independent,710,87,0.7148843549130278,0.7206687587318426,0.7250419384368736,0.01015758352384577,checked
Одежда,fold_01,size_comparable_agree,zs_llm_blend,independent,1209,187,0.6549578964834868,0.45265715536342765,0.6397873309843354,-0.015170565499151412,checked
Одежда,fold_01,size_comparable_agree,knrm_name_v2,independent,1209,187,0.6549578964834868,0.2598238778491331,0.6735213828647233,0.018563486381236505,checked
Одежда,fold_01,size_comparable_agree,ce_priodistill,diagnostic_non_independent,1209,187,0.6549578964834868,0.6629319109969984,0.6593936615808279,0.004435765097341116,checked
Одежда,fold_01,size_comparable_agree,ce_fashion_specialist,diagnostic_non_independent,1209,187,0.6549578964834868,0.6630310240944016,0.6591365809775643,0.004178684494077545,checked
Одежда,fold_01,size_comparable_mismatch,zs_llm_blend,independent,3667,369,0.5899451629199043,0.3499084700844305,0.5801938969074427,-0.009751266012461568,checked
Одежда,fold_01,size_comparable_mismatch,knrm_name_v2,independent,3667,369,0.5899451629199043,0.18967641663053497,0.5804529767240998,-0.009492186195804497,checked
Одежда,fold_01,size_comparable_mismatch,ce_priodistill,diagnostic_non_independent,3667,369,0.5899451629199043,0.5699333614093967,0.5927254496404839,0.0027802867205796167,checked
Одежда,fold_01,size_comparable_mismatch,ce_fashion_specialist,diagnostic_non_independent,3667,369,0.5899451629199043,0.5755021699090954,0.5931247621688092,0.003179599248904874,checked
Одежда,fold_01,size_not_comparable,zs_llm_blend,independent,1070,135,0.5883643454131456,0.3475178874091569,0.5693234149828751,-0.019040930430270553,checked
Одежда,fold_01,size_not_comparable,knrm_name_v2,independent,1070,135,0.5883643454131456,0.2546154740563837,0.5949167725031111,0.006552427089965507,checked
Одежда,fold_01,size_not_comparable,ce_priodistill,diagnostic_non_independent,1070,135,0.5883643454131456,0.581154870076344,0.5886756280553523,0.00031128264220670054,checked
Одежда,fold_01,size_not_comparable,ce_fashion_specialist,diagnostic_non_independent,1070,135,0.5883643454131456,0.57056628332554,0.5915358186571493,0.0031714732440036864,checked
Одежда,fold_01,numeric_conflict,zs_llm_blend,independent,204,47,0.7262475910261046,0.5706388329348827,0.7033253622224878,-0.02292222880361683,checked
Одежда,fold_01,numeric_conflict,knrm_name_v2,independent,204,47,0.7262475910261046,0.4467705990460933,0.746875675511844,0.020628084485739384,checked
Одежда,fold_01,numeric_conflict,ce_priodistill,diagnostic_non_independent,204,47,0.7262475910261046,0.7252167011689038,0.724177280806123,-0.002070310219981608,checked
Одежда,fold_01,numeric_conflict,ce_fashion_specialist,diagnostic_non_independent,204,47,0.7262475910261046,0.7527110880505413,0.7241567535577536,-0.0020908374683510367,checked
Одежда,fold_01,numeric_missing,zs_llm_blend,independent,5540,596,0.5829621644167358,0.34554147503029947,0.5670732836495753,-0.01588888076716044,checked
Одежда,fold_01,numeric_missing,knrm_name_v2,independent,5540,596,0.5829621644167358,0.19970745475174279,0.5806728766335149,-0.0022892877832209058,checked
Одежда,fold_01,numeric_missing,ce_priodistill,diagnostic_non_independent,5540,596,0.5829621644167358,0.5746498399113622,0.5854304450874304,0.0024682806706946003,checked
Одежда,fold_01,numeric_missing,ce_fashion_specialist,diagnostic_non_independent,5540,596,0.5829621644167358,0.5718746492703206,0.5851261907564913,0.0021640263397555426,checked
Одежда,fold_01,numeric_overlap,zs_llm_blend,independent,202,48,0.7191252306533825,0.5820406614795691,0.7151062687547264,-0.004018961898656137,checked
Одежда,fold_01,numeric_overlap,knrm_name_v2,independent,202,48,0.7191252306533825,0.3819056190721236,0.7212416320546846,0.0021164014013020926,checked
Одежда,fold_01,numeric_overlap,ce_priodistill,diagnostic_non_independent,202,48,0.7191252306533825,0.7018499587444277,0.7227048819864922,0.003579651333109668,checked
Одежда,fold_01,numeric_overlap,ce_fashion_specialist,diagnostic_non_independent,202,48,0.7191252306533825,0.6950530775046613,0.7311261477316302,0.012000917078247686,checked
Одежда,fold_01,text_long,zs_llm_blend,independent,1316,148,0.649011987138265,0.42486088216464823,0.6397226923989769,-0.009289294739288079,checked
Одежда,fold_01,text_long,knrm_name_v2,independent,1316,148,0.649011987138265,0.20803314014904162,0.6554584488450591,0.006446461706794082,checked
Одежда,fold_01,text_long,ce_priodistill,diagnostic_non_independent,1316,148,0.649011987138265,0.6458104426348272,0.6501865855092924,0.0011745983710274022,checked
Одежда,fold_01,text_long,ce_fashion_specialist,diagnostic_non_independent,1316,148,0.649011987138265,0.6314372175097402,0.6492987736277456,0.0002867864894805505,checked
Одежда,fold_01,text_medium,zs_llm_blend,independent,4622,542,0.5940841862146887,0.3612515985691239,0.5770782041988378,-0.017005982015850907,checked
Одежда,fold_01,text_medium,knrm_name_v2,independent,4622,542,0.5940841862146887,0.22063559839629154,0.5933626501843327,-0.0007215360303560736,checked
Одежда,fold_01,text_medium,ce_priodistill,diagnostic_non_independent,4622,542,0.5940841862146887,0.5824781572037886,0.5968226690748896,0.0027384828602008415,checked
Одежда,fold_01,text_medium,ce_fashion_specialist,diagnostic_non_independent,4622,542,0.5940841862146887,0.5848279169879405,0.5973984310016403,0.0033142447869515257,checked
Одежда,fold_01,text_short_both,zs_llm_blend,independent,1,0,,,,,undefined_one_class
Одежда,fold_01,text_short_both,knrm_name_v2,independent,1,0,,,,,undefined_one_class
Одежда,fold_01,text_short_both,ce_priodistill,diagnostic_non_independent,1,0,,,,,undefined_one_class
Одежда,fold_01,text_short_both,ce_fashion_specialist,diagnostic_non_independent,1,0,,,,,undefined_one_class
Одежда,fold_01,text_very_long,zs_llm_blend,independent,7,1,0.5,0.3333333333333333,0.5,0.0,checked
Одежда,fold_01,text_very_long,knrm_name_v2,independent,7,1,0.5,0.3333333333333333,0.5,0.0,checked
Одежда,fold_01,text_very_long,ce_priodistill,diagnostic_non_independent,7,1,0.5,0.5,0.5,0.0,checked
Одежда,fold_01,text_very_long,ce_fashion_specialist,diagnostic_non_independent,7,1,0.5,0.5,0.5,0.0,checked
Одежда,fold_01,score_01_05,zs_llm_blend,independent,238,0,,,,,undefined_one_class
Одежда,fold_01,score_01_05,knrm_name_v2,independent,238,0,,,,,undefined_one_class
Одежда,fold_01,score_01_05,ce_priodistill,diagnostic_non_independent,238,0,,,,,undefined_one_class
Одежда,fold_01,score_01_05,ce_fashion_specialist,diagnostic_non_independent,238,0,,,,,undefined_one_class
Одежда,fold_01,score_05_20,zs_llm_blend,independent,1960,6,0.006294817033471869,0.004716339962811456,0.005957810075425103,-0.000337006958046766,checked
Одежда,fold_01,score_05_20,knrm_name_v2,independent,1960,6,0.006294817033471869,0.003093791040453233,0.004653834040001525,-0.0016409829934703442,checked
Одежда,fold_01,score_05_20,ce_priodistill,diagnostic_non_independent,1960,6,0.006294817033471869,0.0033111543594807748,0.004826092638183666,-0.0014687243952882026,checked
Одежда,fold_01,score_05_20,ce_fashion_specialist,diagnostic_non_independent,1960,6,0.006294817033471869,0.003462461350048584,0.005523194773821761,-0.0007716222596501074,checked
Одежда,fold_01,score_20_50,zs_llm_blend,independent,1832,59,0.06227094238378499,0.04160930630064165,0.05350094803560631,-0.008769994348178684,checked
Одежда,fold_01,score_20_50,knrm_name_v2,independent,1832,59,0.06227094238378499,0.0338121660596328,0.05543419533087178,-0.006836747052913213,checked
Одежда,fold_01,score_20_50,ce_priodistill,diagnostic_non_independent,1832,59,0.06227094238378499,0.06568578010102044,0.07045468145383618,0.00818373907005119,checked
Одежда,fold_01,score_20_50,ce_fashion_specialist,diagnostic_non_independent,1832,59,0.06227094238378499,0.06756072036607327,0.07538022795585284,0.013109285572067843,checked
Одежда,fold_01,score_50_80,zs_llm_blend,independent,1663,442,0.49608341356964114,0.3545316398176852,0.4936907448645601,-0.002392668705081036,checked
Одежда,fold_01,score_50_80,knrm_name_v2,independent,1663,442,0.49608341356964114,0.29460168327605146,0.4981148435537718,0.0020314299841306394,checked
Одежда,fold_01,score_50_80,ce_priodistill,diagnostic_non_independent,1663,442,0.49608341356964114,0.490742809015156,0.4979347220051404,0.0018513084354992437,checked
Одежда,fold_01,score_50_80,ce_fashion_specialist,diagnostic_non_independent,1663,442,0.49608341356964114,0.49371573122966467,0.49931340126464197,0.0032299876950008244,checked
Одежда,fold_01,score_80_95,zs_llm_blend,independent,253,184,0.8064681854296866,0.7164187462152378,0.7716039994210733,-0.034864186008613296,checked
Одежда,fold_01,score_80_95,knrm_name_v2,independent,253,184,0.8064681854296866,0.7916707660903863,0.8074639380792396,0.0009957526495529834,checked
Одежда,fold_01,score_80_95,ce_priodistill,diagnostic_non_independent,253,184,0.8064681854296866,0.7984369049660982,0.8068039140933282,0.00033572866364162124,checked
Одежда,fold_01,score_80_95,ce_fashion_specialist,diagnostic_non_independent,253,184,0.8064681854296866,0.7958003493546505,0.8056492689928219,-0.0008189164368647139,checked
Одежда,fold_01,text_asymmetric,zs_llm_blend,independent,1096,126,0.554125980449574,0.4080906681456695,0.5544082363266822,0.0002822558771082839,checked
Одежда,fold_01,text_asymmetric,knrm_name_v2,independent,1096,126,0.554125980449574,0.1883695738716074,0.5504107086199227,-0.0037152718296512566,checked
Одежда,fold_01,text_asymmetric,ce_priodistill,diagnostic_non_independent,1096,126,0.554125980449574,0.5482547401407492,0.5550903857974282,0.0009644053478542469,checked
Одежда,fold_01,text_asymmetric,ce_fashion_specialist,diagnostic_non_independent,1096,126,0.554125980449574,0.5555664638922608,0.5603905380127001,0.006264557563126161,checked
Одежда,fold_02,all,zs_llm_blend,independent,5777,664,0.5915063221796568,0.36204088201530066,0.5819716993920494,-0.009534622787607416,checked
Одежда,fold_02,all,knrm_name_v2,independent,5777,664,0.5915063221796568,0.22643521590714996,0.5886494008625768,-0.002856921317080041,checked
Одежда,fold_02,all,ce_priodistill,diagnostic_non_independent,5777,664,0.5915063221796568,0.5776655852802027,0.5931599956776361,0.001653673497979291,checked
Одежда,fold_02,all,ce_fashion_specialist,diagnostic_non_independent,5777,664,0.5915063221796568,0.5699991930434314,0.5926894193469291,0.0011830971672722734,checked
Одежда,fold_02,name_exact,zs_llm_blend,independent,218,33,0.4358175950938088,0.44423919306733944,0.44494844989408866,0.009130854800279864,checked
Одежда,fold_02,name_exact,knrm_name_v2,independent,218,33,0.4358175950938088,0.26553248254956185,0.44918468364624553,0.013367088552436734,checked
Одежда,fold_02,name_exact,ce_priodistill,diagnostic_non_independent,218,33,0.4358175950938088,0.45174951277560527,0.43571339743261095,-0.00010419766119784679,checked
Одежда,fold_02,name_exact,ce_fashion_specialist,diagnostic_non_independent,218,33,0.4358175950938088,0.3994688132885986,0.44461429424237786,0.008796699148569065,checked
Одежда,fold_02,name_near,zs_llm_blend,independent,31,4,0.49166666666666664,0.39210654936461387,0.47916666666666663,-0.012500000000000011,checked
Одежда,fold_02,name_near,knrm_name_v2,independent,31,4,0.49166666666666664,0.42763157894736836,0.5083333333333333,0.016666666666666663,checked
Одежда,fold_02,name_near,ce_priodistill,diagnostic_non_independent,31,4,0.49166666666666664,0.47916666666666663,0.49166666666666664,0.0,checked
Одежда,fold_02,name_near,ce_fashion_specialist,diagnostic_non_independent,31,4,0.49166666666666664,0.3066849816849817,0.49166666666666664,0.0,checked
Одежда,fold_02,name_other,zs_llm_blend,independent,5528,627,0.599585600315026,0.35964912751129624,0.590917789727502,-0.008667810587523972,checked
Одежда,fold_02,name_other,knrm_name_v2,independent,5528,627,0.599585600315026,0.2243626691423411,0.5985307897557133,-0.0010548105593126689,checked
Одежда,fold_02,name_other,ce_priodistill,diagnostic_non_independent,5528,627,0.599585600315026,0.5878098509491531,0.6015326442286625,0.001947043913636537,checked
Одежда,fold_02,name_other,ce_fashion_specialist,diagnostic_non_independent,5528,627,0.599585600315026,0.5820359136716076,0.6020565406049863,0.0024709402899603106,checked
Одежда,fold_02,attrs_present,zs_llm_blend,independent,5777,664,0.5915063221796568,0.36204088201530066,0.5819716993920494,-0.009534622787607416,checked
Одежда,fold_02,attrs_present,knrm_name_v2,independent,5777,664,0.5915063221796568,0.22643521590714996,0.5886494008625768,-0.002856921317080041,checked
Одежда,fold_02,attrs_present,ce_priodistill,diagnostic_non_independent,5777,664,0.5915063221796568,0.5776655852802027,0.5931599956776361,0.001653673497979291,checked
Одежда,fold_02,attrs_present,ce_fashion_specialist,diagnostic_non_independent,5777,664,0.5915063221796568,0.5699991930434314,0.5926894193469291,0.0011830971672722734,checked
Одежда,fold_02,brand_agree,zs_llm_blend,independent,152,63,0.7476398293738012,0.6863113357114297,0.7472017349013642,-0.0004380944724370339,checked
Одежда,fold_02,brand_agree,knrm_name_v2,independent,152,63,0.7476398293738012,0.6873949210730226,0.7586205344661243,0.010980705092323073,checked
Одежда,fold_02,brand_agree,ce_priodistill,diagnostic_non_independent,152,63,0.7476398293738012,0.7005565794282015,0.7442627389040555,-0.0033770904697457693,checked
Одежда,fold_02,brand_agree,ce_fashion_specialist,diagnostic_non_independent,152,63,0.7476398293738012,0.702991525847996,0.7482698096864858,0.0006299803126845749,checked
Одежда,fold_02,brand_conflict,zs_llm_blend,independent,203,23,0.6554404872222837,0.37388924061349105,0.6401528909954719,-0.01528759622681175,checked
Одежда,fold_02,brand_conflict,knrm_name_v2,independent,203,23,0.6554404872222837,0.30825565669944516,0.7178340073435165,0.06239352012123289,checked
Одежда,fold_02,brand_conflict,ce_priodistill,diagnostic_non_independent,203,23,0.6554404872222837,0.6908301622086622,0.6588353902712224,0.0033949030489387466,checked
Одежда,fold_02,brand_conflict,ce_fashion_specialist,diagnostic_non_independent,203,23,0.6554404872222837,0.7335446899672138,0.6638954670704297,0.008454979848146027,checked
Одежда,fold_02,brand_one_missing,zs_llm_blend,independent,5422,578,0.5710487311608395,0.3472482962801956,0.5622454860982103,-0.008803245062629195,checked
Одежда,fold_02,brand_one_missing,knrm_name_v2,independent,5422,578,0.5710487311608395,0.21178025751165547,0.5661995254798311,-0.004849205681008439,checked
Одежда,fold_02,brand_one_missing,ce_priodistill,diagnostic_non_independent,5422,578,0.5710487311608395,0.5576244446696632,0.5727652469767597,0.0017165158159201388,checked
Одежда,fold_02,brand_one_missing,ce_fashion_specialist,diagnostic_non_independent,5422,578,0.5710487311608395,0.5461350671382056,0.5719871251463206,0.0009383939854810119,checked
Одежда,fold_02,model_agree,zs_llm_blend,independent,108,21,0.7567157384826559,0.7327866590554764,0.8259367048254711,0.06922096634281516,checked
Одежда,fold_02,model_agree,knrm_name_v2,independent,108,21,0.7567157384826559,0.43657995792106646,0.7357979466343407,-0.020917791848315215,checked
Одежда,fold_02,model_agree,ce_priodistill,diagnostic_non_independent,108,21,0.7567157384826559,0.6508314654181073,0.7349295129402726,-0.021786225542383297,checked
Одежда,fold_02,model_agree,ce_fashion_specialist,diagnostic_non_independent,108,21,0.7567157384826559,0.6231932732978704,0.7302564898848967,-0.026459248597759277,checked
Одежда,fold_02,model_both_missing,zs_llm_blend,independent,51,12,0.3449659327207093,0.24074809198631264,0.31865602155038386,-0.02630991117032544,checked
Одежда,fold_02,model_both_missing,knrm_name_v2,independent,51,12,0.3449659327207093,0.33264612852461145,0.351421802319867,0.006455869599157726,checked
Одежда,fold_02,model_both_missing,ce_priodistill,diagnostic_non_independent,51,12,0.3449659327207093,0.4773268398268399,0.34830817871001407,0.0033422459893047707,checked
Одежда,fold_02,model_both_missing,ce_fashion_specialist,diagnostic_non_independent,51,12,0.3449659327207093,0.5292205668362103,0.3536254445052211,0.008659511784511797,checked
Одежда,fold_02,model_conflict,zs_llm_blend,independent,1028,157,0.6743318516955379,0.4429259787950835,0.6585449637471085,-0.015786887948429418,checked
Одежда,fold_02,model_conflict,knrm_name_v2,independent,1028,157,0.6743318516955379,0.2959081857433535,0.6875485146799365,0.013216662984398608,checked
Одежда,fold_02,model_conflict,ce_priodistill,diagnostic_non_independent,1028,157,0.6743318516955379,0.6657347322186327,0.6711862217269345,-0.0031456299686033473,checked
Одежда,fold_02,model_conflict,ce_fashion_specialist,diagnostic_non_independent,1028,157,0.6743318516955379,0.6678744579805478,0.6750214174746495,0.0006895657791116117,checked
Одежда,fold_02,model_one_missing,zs_llm_blend,independent,4590,474,0.5662332039370869,0.35338658651134097,0.5616077158984328,-0.004625488038654035,checked
Одежда,fold_02,model_one_missing,knrm_name_v2,independent,4590,474,0.5662332039370869,0.20803553813839407,0.5591473296536489,-0.007085874283437987,checked
Одежда,fold_02,model_one_missing,ce_priodistill,diagnostic_non_independent,4590,474,0.5662332039370869,0.5496676873512634,0.5679338780963405,0.001700674159253679,checked
Одежда,fold_02,model_one_missing,ce_fashion_specialist,diagnostic_non_independent,4590,474,0.5662332039370869,0.5390492154329133,0.5669602445143987,0.0007270405773118771,checked
Одежда,fold_02,article_both_missing,zs_llm_blend,independent,5038,581,0.5743334255721575,0.3541112151910729,0.5651134683195791,-0.009219957252578403,checked
Одежда,fold_02,article_both_missing,knrm_name_v2,independent,5038,581,0.5743334255721575,0.21992453956311248,0.5726995945437633,-0.001633831028394206,checked
Одежда,fold_02,article_both_missing,ce_priodistill,diagnostic_non_independent,5038,581,0.5743334255721575,0.5637827377735034,0.5762591939922046,0.0019257684200471026,checked
Одежда,fold_02,article_both_missing,ce_fashion_specialist,diagnostic_non_independent,5038,581,0.5743334255721575,0.5525658315241119,0.5755996405687273,0.0012662149965697589,checked
Одежда,fold_02,article_one_missing,zs_llm_blend,independent,739,83,0.7107483449124237,0.5128753564846564,0.7095649720202605,-0.0011833728921631925,checked
Одежда,fold_02,article_one_missing,knrm_name_v2,independent,739,83,0.7107483449124237,0.332100861460098,0.704577469261644,-0.0061708756507796725,checked
Одежда,fold_02,article_one_missing,ce_priodistill,diagnostic_non_independent,739,83,0.7107483449124237,0.6588968546591374,0.7058246529327218,-0.004923691979701883,checked
Одежда,fold_02,article_one_missing,ce_fashion_specialist,diagnostic_non_independent,739,83,0.7107483449124237,0.6707124636374131,0.7106166198793221,-0.00013172503310154848,checked
Одежда,fold_02,size_comparable_agree,zs_llm_blend,independent,1173,172,0.6330677200907422,0.4346057492508888,0.6258305969005393,-0.007237123190202865,checked
Одежда,fold_02,size_comparable_agree,knrm_name_v2,independent,1173,172,0.6330677200907422,0.23775703007978827,0.6442360870411683,0.011168366950426112,checked
Одежда,fold_02,size_comparable_agree,ce_priodistill,diagnostic_non_independent,1173,172,0.6330677200907422,0.6319246605228568,0.6352335109650002,0.0021657908742580556,checked
Одежда,fold_02,size_comparable_agree,ce_fashion_specialist,diagnostic_non_independent,1173,172,0.6330677200907422,0.6208005166069012,0.632466446730258,-0.0006012733604842113,checked
Одежда,fold_02,size_comparable_mismatch,zs_llm_blend,independent,3537,344,0.5470518734003555,0.299611025869918,0.5363446441888738,-0.010707229211481706,checked
Одежда,fold_02,size_comparable_mismatch,knrm_name_v2,independent,3537,344,0.5470518734003555,0.1979343747940739,0.5446181420350674,-0.0024337313652881276,checked
Одежда,fold_02,size_comparable_mismatch,ce_priodistill,diagnostic_non_independent,3537,344,0.5470518734003555,0.5301144844861653,0.5483932483140119,0.001341374913656379,checked
Одежда,fold_02,size_comparable_mismatch,ce_fashion_specialist,diagnostic_non_independent,3537,344,0.5470518734003555,0.5294757714286092,0.5503589340733503,0.0033070606729947993,checked
Одежда,fold_02,size_not_comparable,zs_llm_blend,independent,1067,148,0.6444309873539994,0.42918476710536607,0.6432613793912569,-0.0011696079627424583,checked
Одежда,fold_02,size_not_comparable,knrm_name_v2,independent,1067,148,0.6444309873539994,0.3072723407743968,0.6264424184403365,-0.01798856891366285,checked
Одежда,fold_02,size_not_comparable,ce_priodistill,diagnostic_non_independent,1067,148,0.6444309873539994,0.6390853728198927,0.6457223280742431,0.0012913407202437277,checked
Одежда,fold_02,size_not_comparable,ce_fashion_specialist,diagnostic_non_independent,1067,148,0.6444309873539994,0.6143768989128564,0.6465305726855571,0.0020995853315577406,checked
Одежда,fold_02,numeric_conflict,zs_llm_blend,independent,165,41,0.7809223472848781,0.539839731628386,0.759224730728969,-0.02169761655590907,checked
Одежда,fold_02,numeric_conflict,knrm_name_v2,independent,165,41,0.7809223472848781,0.3920681874871483,0.7668479711534237,-0.014074376131454347,checked
Одежда,fold_02,numeric_conflict,ce_priodistill,diagnostic_non_independent,165,41,0.7809223472848781,0.7089705264543487,0.7760484145598493,-0.0048739327250287845,checked
Одежда,fold_02,numeric_conflict,ce_fashion_specialist,diagnostic_non_independent,165,41,0.7809223472848781,0.7059497492515592,0.7735567208317018,-0.007365626453176288,checked
Одежда,fold_02,numeric_missing,zs_llm_blend,independent,5397,571,0.5643318381402795,0.34068590039098817,0.5565703814897435,-0.007761456650536069,checked
Одежда,fold_02,numeric_missing,knrm_name_v2,independent,5397,571,0.5643318381402795,0.21689319638745858,0.5659607441084605,0.0016289059681809936,checked
Одежда,fold_02,numeric_missing,ce_priodistill,diagnostic_non_independent,5397,571,0.5643318381402795,0.5589867212911976,0.5663576689819829,0.00202583084170338,checked
Одежда,fold_02,numeric_missing,ce_fashion_specialist,diagnostic_non_independent,5397,571,0.5643318381402795,0.554727214953097,0.5669348355397216,0.002602997399442031,checked
Одежда,fold_02,numeric_overlap,zs_llm_blend,independent,215,52,0.7394365314603637,0.5265043334843001,0.7492581672971731,0.009821635836809395,checked
Одежда,fold_02,numeric_overlap,knrm_name_v2,independent,215,52,0.7394365314603637,0.2773780925456269,0.7249589559635641,-0.014477575496799622,checked
Одежда,fold_02,numeric_overlap,ce_priodistill,diagnostic_non_independent,215,52,0.7394365314603637,0.684555914877696,0.7353001102222909,-0.004136421238072785,checked
Одежда,fold_02,numeric_overlap,ce_fashion_specialist,diagnostic_non_independent,215,52,0.7394365314603637,0.6447974461210111,0.7396042825723266,0.00016775111196287718,checked
Одежда,fold_02,text_long,zs_llm_blend,independent,1343,151,0.6240514419327498,0.4449128253026793,0.6171864797384091,-0.006864962194340629,checked
Одежда,fold_02,text_long,knrm_name_v2,independent,1343,151,0.6240514419327498,0.27222345301602013,0.6379830571644148,0.013931615231665084,checked
Одежда,fold_02,text_long,ce_priodistill,diagnostic_non_independent,1343,151,0.6240514419327498,0.630606655493883,0.6274856144469727,0.003434172514222955,checked
Одежда,fold_02,text_long,ce_fashion_specialist,diagnostic_non_independent,1343,151,0.6240514419327498,0.6277652449898511,0.6307834507435811,0.006732008810831358,checked
Одежда,fold_02,text_medium,zs_llm_blend,independent,4425,512,0.584015690780351,0.3405283317164103,0.5724146462144515,-0.011601044565899499,checked
Одежда,fold_02,text_medium,knrm_name_v2,independent,4425,512,0.584015690780351,0.21859636916121866,0.5775827981693744,-0.0064328926109765705,checked
Одежда,fold_02,text_medium,ce_priodistill,diagnostic_non_independent,4425,512,0.584015690780351,0.5637695792596383,0.5842188761240076,0.0002031853436565978,checked
Одежда,fold_02,text_medium,ce_fashion_specialist,diagnostic_non_independent,4425,512,0.584015690780351,0.5543263180401364,0.5831405754802137,-0.0008751153001372858,checked
Одежда,fold_02,text_very_long,zs_llm_blend,independent,9,1,0.3333333333333333,0.25,0.3333333333333333,0.0,checked
Одежда,fold_02,text_very_long,knrm_name_v2,independent,9,1,0.3333333333333333,1.0,0.5,0.16666666666666669,checked
Одежда,fold_02,text_very_long,ce_priodistill,diagnostic_non_independent,9,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,checked
Одежда,fold_02,text_very_long,ce_fashion_specialist,diagnostic_non_independent,9,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,checked
Одежда,fold_02,score_01_05,zs_llm_blend,independent,137,0,,,,,undefined_one_class
Одежда,fold_02,score_01_05,knrm_name_v2,independent,137,0,,,,,undefined_one_class
Одежда,fold_02,score_01_05,ce_priodistill,diagnostic_non_independent,137,0,,,,,undefined_one_class
Одежда,fold_02,score_01_05,ce_fashion_specialist,diagnostic_non_independent,137,0,,,,,undefined_one_class
Одежда,fold_02,score_05_20,zs_llm_blend,independent,1822,5,0.006492911857454698,0.006947851303584548,0.006365434821092183,-0.0001274770363625154,checked
Одежда,fold_02,score_05_20,knrm_name_v2,independent,1822,5,0.006492911857454698,0.003400495488348478,0.006094859471210337,-0.00039805238624436145,checked
Одежда,fold_02,score_05_20,ce_priodistill,diagnostic_non_independent,1822,5,0.006492911857454698,0.07154555618045948,0.01009235160857175,0.0035994397511170517,checked
Одежда,fold_02,score_05_20,ce_fashion_specialist,diagnostic_non_independent,1822,5,0.006492911857454698,0.0578149045012632,0.009797723933280296,0.0033048120758255983,checked
Одежда,fold_02,score_20_50,zs_llm_blend,independent,1969,51,0.06116610747929782,0.06262525036091851,0.056975873884831926,-0.004190233594465895,checked
Одежда,fold_02,score_20_50,knrm_name_v2,independent,1969,51,0.06116610747929782,0.04067077551735836,0.05950160971218871,-0.0016644977671091132,checked
Одежда,fold_02,score_20_50,ce_priodistill,diagnostic_non_independent,1969,51,0.06116610747929782,0.05606203245168213,0.055027797239116286,-0.006138310240181535,checked
